investor_uuid,investor_name,investment_count,earliest_investment_experience,broad_category_count,specific_category_count,annualised_investment_count,25m_rate,100m_rate,250m_rate,experience,broad_diversity,specific_diversity,proportional_broad_diversity,proportional_specific_diversity,weighted_success_rate,diversity_bucket,success_bucket
a2afba9e-c6bb-4c8d-b073-337f5a8eae76,Hivemind Capital Partners,5,2021,10,11,0.5555555555555556,0.2,0.2,0.0,0.2727272727272727,0.13588850174216027,0.08598639455782313,2.0,2.2,0.0625,Balanced,L5
9632baf9-8c51-f8a0-2beb-011fe6c02504,Aparna Bawa,1,2021,3,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.08888888888888889,3.0,5.0,0.0625,Universalist,L5
2bc0a5f2-2442-b239-1eab-cb62d6402bfd,James Governor,1,2021,3,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.08888888888888889,3.0,5.0,0.0625,Universalist,L5
ad186080-195e-0446-06cb-f11418482066,Cendana Capital,1,2021,3,6,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.1287981859410431,3.0,6.0,0.0625,Universalist,L5
fe2d1e8b-f607-3c9f-fad7-98fb8412f77e,Benchmark,2,2021,6,8,0.2222222222222222,1.0,0.0,0.0,0.2727272727272727,0.12195121951219512,0.11428571428571428,3.0,4.0,0.0625,Balanced,L5
a53e6e0b-44bd-6f4f-f927-8e271db0feb0,Delphi,1,2021,4,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.012698412698412698,4.0,2.0,0.0625,Diverse,L5
ff75ffbe-a99a-8b72-aff5-157aa8df2050,Michael Dolinsky,1,2021,4,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.012698412698412698,4.0,2.0,0.0625,Diverse,L5
58b978dc-5366-3473-be35-87bbb0f94d81,Clément Delangue,6,2021,8,18,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.2727272727272727,0.07084785133565621,0.19410430839002268,1.3333333333333333,3.0,0.0625,Diverse,L5
51d6f6e1-18ec-cab0-568f-c1f737f6c2c3,Tomasz Karwatka,1,2021,4,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.030839002267573697,4.0,3.0,0.0625,Diverse,L5
ebd3beae-16c4-4e90-9e62-3ecd78654aed,Yinon Costica,1,2021,4,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.012698412698412698,4.0,2.0,0.0625,Diverse,L5
3fb32155-5160-4bdb-6df4-3e39661200b7,Dean Sysman,1,2021,4,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.012698412698412698,4.0,2.0,0.0625,Diverse,L5
d2f90630-89ad-49ad-97d3-28f351357869,topology,1,2021,4,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.012698412698412698,4.0,2.0,0.0625,Diverse,L5
c4e7a231-5ff6-4d38-8947-fcc8704e14b7,Vesey Ventures,1,2021,4,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.012698412698412698,4.0,2.0,0.0625,Diverse,L5
fdc15fe6-bb6c-afe4-9bd2-2d6ec6a5ab55,Matt Brown,1,2021,4,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.030839002267573697,4.0,3.0,0.0625,Diverse,L5
4390d088-d136-4bef-b9af-f070427e2ed8,Srinivas Narayanan,1,2021,4,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.030839002267573697,4.0,3.0,0.0625,Diverse,L5
2226e4b2-4f65-08a5-eac5-bfd27c7a6c9f,Stan Boland,1,2021,4,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.030839002267573697,4.0,3.0,0.0625,Diverse,L5
a6e7100e-eea3-46e2-81ee-32e0ba14a1f2,Dominik Tornow,1,2021,4,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.030839002267573697,4.0,3.0,0.0625,Diverse,L5
c438b531-1757-060d-fe68-16f5488ebc51,Amiram Shachar,1,2021,4,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.012698412698412698,4.0,2.0,0.0625,Diverse,L5
f186dc2a-c54f-cc42-1608-20ede9f34c82,Jerry Murdock,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
e042a336-304b-0d89-af42-0020d7f4a307,Arjun Sethi,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
03c50843-a005-a93f-00fe-2f02a23dd329,Deena Shakir,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
0fc5a7aa-9631-1f47-cee8-b34295ce5ee1,Hopelab,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
913130fe-4172-e8dd-773f-9efde12d2eba,Doug Hirsch,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
00d5a525-e039-463c-bba3-a131ab4077d1,Asociados Don Mario,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
74c36e6c-0e9a-482d-82ed-1ca535607151,Aike (Tiffany) Ho,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
ac249b60-b3ec-42b0-55d5-56b6c05f3bfe,Matt Brezina,1,2021,7,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.33797909407665505,0.08888888888888889,7.0,5.0,0.0625,Specialized,L5
54ecd574-45ed-422e-a872-d8d42caee251,Stacy Hong,1,2021,3,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.08888888888888889,3.0,5.0,0.0625,Universalist,L5
c7f8956b-ba29-4df0-a274-cf895c93a355,Bat ventures,1,2021,1,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.05623582766439909,1.0,4.0,0.0625,Universalist,L5
c60c20b7-3486-4eb3-842d-cde23c03d201,Vine Ventures,5,2021,11,13,0.5555555555555556,0.2,0.2,0.0,0.2727272727272727,0.1651567944250871,0.12081632653061224,2.2,2.6,0.0625,Focused,L5
331def91-66cb-fa5f-3109-b203c5e25b35,Green Visor Capital,1,2021,1,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.05623582766439909,1.0,4.0,0.0625,Universalist,L5
ee8090dd-fa0b-b86b-8058-cc61fcdc712d,Ørsted,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
b0b4ac3a-3815-9d73-ab1d-857b5c79ece6,Banc of California,1,2021,1,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.030839002267573697,1.0,3.0,0.0625,Universalist,L5
d4da6827-53a5-4601-8989-6372d1232dfd,Mighty Buildings,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
e10de0f8-bed0-4dff-99a6-2258f3e21fed,David Cahn,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
d655f87a-4135-d73e-8525-85cbcd602c94,Keller Smith,1,2021,4,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.10801393728222997,0.08888888888888889,4.0,5.0,0.0625,Diverse,L5
4ee1e006-13d8-41da-956e-ffba49e91c7a,Jitesh Lohchab,1,2021,1,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.05623582766439909,1.0,4.0,0.0625,Universalist,L5
20e8e673-45ba-9e6e-e697-b8aa2b5bf676,Jay Chaudhry,1,2021,3,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.08888888888888889,3.0,5.0,0.0625,Universalist,L5
100a70ad-e907-44a2-8659-ca49ff67862f,Autograph,2,2021,6,5,0.2222222222222222,1.0,0.0,0.0,0.2727272727272727,0.12195121951219512,0.04353741496598639,3.0,2.5,0.0625,Balanced,L5
9284b3f5-f29b-45fc-a424-2c0da3e2dffc,Saisei Ventures,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
56ff2591-eab4-4451-8707-23b466e37bdf,Lakshman Sankar,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
2251fd6c-f2f8-3c4c-fee2-c774f9a2d1d4,Missy Krasner,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
8c206d79-e62f-4c0d-a149-a5f8bd99a1e6,Jake Cooper,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
d6b5dc37-57e5-8bdc-6549-364e646a418b,Peter Rive,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
0e89032d-c9c4-4831-8c65-6ae0a5c29ae4,Guillaume Poncin,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
21e190d8-376c-8646-c777-a526683d6d77,Gallup,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
406cfa87-e5a5-4db5-2171-edc2f4ad6013,Leslie Schreck,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
ee761915-9c9e-4669-852f-0e97893c1181,515 Ventures,1,2021,7,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.33797909407665505,0.08888888888888889,7.0,5.0,0.0625,Specialized,L5
9be58ee3-5b0c-68d6-e974-74f751111c35,Lyndon Rive,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
add6c166-531e-0c22-0381-4cecd70a4557,Elliot Cohen,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
bc0ba0dd-5369-4956-9fe8-1665cb1346d1,Brian Regan,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
8a30da29-44aa-e8ca-45f4-eb1e6495326e,7wire Ventures,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
1d00f859-6fcc-ae56-e2db-8cdc597d787c,John Thornton,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
e2dcb628-8ea0-f400-5a0b-8f9ec828f9af,K2 Venture Capital,1,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.030839002267573697,3.0,3.0,0.0625,Universalist,L5
07e49de7-c1c4-292c-0a55-56f370f32e14,Trevor Price,1,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.05623582766439909,3.0,4.0,0.0625,Universalist,L5
afbee825-3c89-e29e-44c8-a88c5754dfab,Oren Etzioni,1,2021,6,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.05623582766439909,6.0,4.0,0.0625,Specialized,L5
de4f13fd-6394-64df-b2e4-11494ca1a316,Vikram Pandit,1,2021,6,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.05623582766439909,6.0,4.0,0.0625,Specialized,L5
9c172419-ad7c-d25a-a99e-baaad512dcfb,Gary Marino,1,2021,6,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.05623582766439909,6.0,4.0,0.0625,Specialized,L5
c929ef9e-1b2c-c937-d461-deba82691dfd,Huey Lin,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
5aae7cdb-84bf-4f78-97f0-0d4025895275,Runyon Design,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
85b09c2a-fea8-4a8a-57a3-62c50ea739d3,Geoffrey Hinton,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
cd730db2-a37f-0d5b-9b34-185edafe5017,Max Levchin,1,2021,6,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.05623582766439909,6.0,4.0,0.0625,Specialized,L5
655a7aa3-3ff5-4f99-bf91-ff6f911568b7,Douwe Kiela,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
a66ff185-c21c-9b7f-159e-c1e66e4239c9,Noah Johnson,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
748ce98a-0837-4f29-a1ce-501f864debce,Jonathan Frankle,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
b8d4ddc5-9011-0bf5-0908-c5930cfef0f8,ITOCHU Corporation,1,2021,3,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.059233449477351915,0.012698412698412698,3.0,2.0,0.0625,Universalist,L5
78223b22-13b6-79b0-5a89-45c98ab626f6,Jascha Sohl-Dickstein,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
e7b13eca-16cb-0cda-3157-89921b88d069,Phil Bronner,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
8f8e9fa5-d22e-3037-f6d9-611d9f7db2c3,Arch Capital Group,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
0177840d-7d4e-4074-a2f2-1f461be4062f,Jon Hallett,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
4b72dcf6-4008-47f3-94c0-b8fa78495398,Rick Taketa,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
f78180d6-1f63-953e-2e76-bc7c7a34e799,Lucas Vogelsang,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
461dbfc2-bc2f-0955-ef3a-b47b232d48bb,Edward Cooper,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
9689fca1-f747-20f2-79d9-c8f61a0c0a44,AXIS,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
8b5c170a-4767-4e18-afe4-8d0d8fc39fd3,Doral Energy-Tech Ventures,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
2dae08af-8993-9e5f-d900-e191f3660860,Bucky Moore,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
80226461-8711-5e32-5e54-ca068b9924bb,Altair,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
529bd154-16b5-7a7a-49cb-56fc0927c4fa,Abhi Ramesh,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
d6ab5e2f-ebb0-27ba-e174-dbb6f5137d00,Todd Berman,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
d8c7b0ae-725e-492b-be9d-d576d1834edd,Marvin Ammori,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
f7b40c01-3e05-455b-93f8-66bc3b50c34b,Material V,1,2021,2,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.05623582766439909,2.0,4.0,0.0625,Universalist,L5
a51bcde4-4be9-eadf-0f18-af534e13a780,BitGo,1,2021,2,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.05623582766439909,2.0,4.0,0.0625,Universalist,L5
957a71d9-ba98-61a3-0496-007c3dfd84a6,Juxtapose,1,2021,2,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.08888888888888889,2.0,5.0,0.0625,Universalist,L5
d797f197-ca3e-47e9-8369-fbf013e0e6be,Avalon BioVentures,2,2021,3,6,0.2222222222222222,1.0,0.0,0.0,0.2727272727272727,0.027874564459930314,0.06349206349206349,1.5,3.0,0.0625,Universalist,L5
560cf966-28f5-461a-bdeb-d4a1a5668c60,Factory,5,2021,5,10,0.5555555555555556,0.2,0.2,0.0,0.2727272727272727,0.0313588850174216,0.0707482993197279,1.0,2.0,0.0625,Universalist,L5
fbda21dd-1b23-f301-a26b-b97fec60ad36,Roby Baruch,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
e2ffee82-26ed-4ff6-b6b0-a4845a9cab1f,Jordan Segall,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
18c6e48f-60b5-48bd-b2c8-19e367637a64,Xora Innovation,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
9dfe87bc-42c8-eede-92e1-c83462591887,Jason Gardner,1,2021,6,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.05623582766439909,6.0,4.0,0.0625,Specialized,L5
276f461f-c4b7-404b-ba14-4b3954209204,Clint Sharp,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
b404ba48-7887-4f6f-a301-4d8adb990b19,Tegan Kline,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
5119c927-6a9f-4535-ad4f-be535ecb465e,Group 11,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
663da10f-926d-595e-4756-9419c1cd53f7,Raphael Ouzan,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
157ade4c-ba9b-4a83-bc24-533e8da84b68,Michael Sindicich,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
f0147dd3-388a-437c-ab6f-a15f7a591fef,Eva Beylin,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
9c8f95d6-aae3-256e-84cf-3be9ee654c14,Oz Alon,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
cdaddf4b-2acd-4b45-9061-f853ba46144d,Jinglan Wang,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
0ac5018c-96bd-968b-7bda-d6d415e6f208,Amit Agarwal,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
049a8c43-5220-4b1c-6a84-70ab144f0ab9,Naveen Rao,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
3832f384-0490-a03c-83a6-7ebc2c418bfb,Mark Britto,1,2021,6,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.05623582766439909,6.0,4.0,0.0625,Specialized,L5
5c178b55-9a36-b732-f714-3897fe766e02,Marc Rowan,1,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439025,0.030839002267573697,2.0,3.0,0.0625,Universalist,L5
5538517d-2296-4374-b64a-8184c5afedc7,IronGate Capital Advisors,1,2021,7,9,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.33797909407665505,0.2920634920634921,7.0,9.0,0.0625,Specialized,L5
a83dee39-e131-4e7e-a140-69dde702e647,Backswing Ventures,1,2021,7,9,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.33797909407665505,0.2920634920634921,7.0,9.0,0.0625,Specialized,L5
d79da712-7513-4141-9d2f-193c309a6703,Red Cat,1,2021,7,9,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.33797909407665505,0.2920634920634921,7.0,9.0,0.0625,Specialized,L5
340b3e0d-b4dc-4cdc-953e-5fa68bf9ba3c,Beyond Capital,1,2021,7,9,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.33797909407665505,0.2920634920634921,7.0,9.0,0.0625,Specialized,L5
177b1f5d-a1db-4b9c-b794-282e68f4cd02,Common Metal,5,2021,16,27,0.5555555555555556,0.2,0.2,0.0,0.2727272727272727,0.35331010452961675,0.5271655328798186,3.2,5.4,0.0625,Specialized,L5
a1505e1a-3b3d-476d-b710-6b9afc933f86,The Maum Group,1,2021,8,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.08888888888888889,8.0,5.0,0.0625,Specialized,L5
2259b9b4-bfa0-340f-5bff-817c4baad656,George Kurtz,2,2021,6,7,0.2222222222222222,1.0,0.0,0.0,0.2727272727272727,0.12195121951219512,0.08707482993197278,3.0,3.5,0.0625,Balanced,L5
f2d525ad-0878-46c5-8e62-70dbb199aeb9,Alchemy,15,2021,16,26,1.6666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2727272727272727,0.11544715447154472,0.1616931216931217,1.0666666666666667,1.7333333333333334,0.0625,Balanced,L5
75d17a57-38e4-4fb4-85b6-8cc3a3b7efb7,Barry McCardel,3,2021,7,8,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.11033681765389082,0.07558578987150415,2.3333333333333335,2.6666666666666665,0.0625,Balanced,L5
f38e3dae-3be2-cde6-a9ce-61e0689bef72,Assaf Rappaport,3,2021,7,9,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.11033681765389082,0.09614512471655329,2.3333333333333335,3.0,0.0625,Balanced,L5
d19e48f3-d056-43bc-b829-f2feda5e4236,Ivan Zhang,1,2021,6,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.24738675958188153,0.08888888888888889,6.0,5.0,0.0625,Specialized,L5
7643f666-4c0a-ac15-622f-c61bd815b3f2,Raymond F.Schinazi,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
2525f79d-1636-427c-8734-3f67a9cedaf3,Joshua Ma,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
9815f480-7578-5a7b-4eed-2abdcacc7019,D.A. Wallach,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
fcebd771-1eec-72f7-019c-f6c227ace6a6,Howard Lutnick,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
5f52e2ff-2d6a-4af2-8396-54a7e29f8c18,Robert Miller,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
ddc3f6f4-8813-0f54-e2fc-1a31e7d5e204,Ludwig Pettersson,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
000a77a6-e8b4-4782-8ef4-7f361d417e22,Manoj Kanagaraj,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
92e079bb-6c22-47f3-bf6f-81db6cf4cb6a,Derick Cooper,1,2021,1,1,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.003484320557491289,0.0018140589569160999,1.0,1.0,0.0625,Universalist,L5
cef0a066-0ea8-95b7-6a8a-1c44de027878,Frontier Ventures,1,2021,8,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.08888888888888889,8.0,5.0,0.0625,Specialized,L5
bb81b4c1-a0ed-62a9-dc26-3203e8911f2f,Wipro Ventures,1,2021,8,5,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.08888888888888889,8.0,5.0,0.0625,Specialized,L5
