investor_uuid,annualised_investments,investing_experience,outlier_score,focus_classification,outlier_bucket
0e76dc2b-f302-c39a-8ae9-0272214c1bb3,2.583333333333333,9,0.1612903225806451,Universalist,L1
e41b9074-a4b3-497b-a096-0baf89729a7c,1.6666666666666667,9,0.25,Universalist,L1
4b960937-4b71-46d2-a61f-52c137501be3,3.1666666666666665,9,0.2631578947368421,Universalist,L1
b41089ca-8424-ce26-4a77-d0d66606efc8,4.25,10,0.392156862745098,Universalist,L1
abbda1d1-ac28-e1cc-1e91-6070a60a2c81,2.083333333333333,11,0.4,Universalist,L1
69ff06bf-3870-417b-95e2-5d81e155870c,0.9166666666666666,4,0.4545454545454546,Universalist,L1
83f5821d-4348-4138-8574-5da4db0b8b76,0.75,10,0.5555555555555556,Universalist,L1
0cc2659b-0483-465c-b767-413a5dfe37ee,0.75,4,0.5555555555555556,Universalist,L1
754d8bc2-837e-c59a-3552-70f150b5858a,9.0,11,0.787037037037037,Universalist,L1
93532aa9-f20e-4777-b78e-84e4e40a1b17,2.083333333333333,11,0.8,Universalist,L1
34b5b5b2-424d-4df6-b193-3e1d7aba2097,0.5,5,0.8333333333333333,Universalist,L1
20ece561-ff54-fb7d-ef2e-a8203c8ea4ed,0.9166666666666666,7,0.9090909090909092,Diverse,L1
27102149-bcba-9816-0657-a3f0414c2486,0.9166666666666666,8,0.9090909090909092,Universalist,L1
904a716a-93d3-4456-9543-70fcf381e268,9.666666666666666,10,1.1206896551724137,Universalist,L2
bb48b54a-516d-6b34-6cfe-73beeb288984,5.666666666666667,11,1.2499999999999998,Universalist,L2
ff767495-7cde-41ab-88d7-d4c847a6ff89,0.1666666666666666,2,1.25,Diverse,L2
56ce1add-17a4-31a2-4a79-be837593018b,0.1666666666666666,4,1.25,Diverse,L2
a031adf1-edb8-3499-6b8f-21951e42b155,0.1666666666666666,5,1.25,Focused,L2
17678b53-cc24-45da-8b68-60ee57ef0c48,4.5,10,1.5740740740740742,Universalist,L2
5a2f99d6-2d35-b2fc-e37d-008ddd6bfb9b,0.25,4,1.6666666666666663,Focused,L2
cf396a11-8b1c-fa43-1551-9a326359674f,4.0,11,1.770833333333333,Universalist,L2
93c87ab7-7cee-5c54-9941-104693dbbdba,44.083333333333336,11,1.7958412098298675,Universalist,L2
0003f244-79d0-6178-353e-33dabaf3b2c6,10.833333333333334,11,1.807692307692308,Universalist,L2
a32d3c4c-fbea-9fe9-8f49-9fd968657b9c,4.0,10,1.875,Universalist,L2
fc1f43c2-c19e-8796-ccf9-06ce2ae7f8e0,0.3333333333333333,7,1.875,Balanced,L2
e5de57d6-daf7-4351-aaf8-120c51b2d0c4,0.5833333333333334,2,1.9047619047619044,Universalist,L2
a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44,20.25,11,2.05761316872428,Universalist,L2
bfac0c52-2865-4b33-b510-3a57a12921f2,0.5833333333333334,5,2.142857142857143,Diverse,L2
57a7867b-ea57-d113-92bd-f78bdc78bf24,3.6666666666666665,11,2.159090909090909,Universalist,L2
655e5a8a-3ae1-d3a2-8ff1-d5c5d2c08fad,3.6666666666666665,11,2.159090909090909,Universalist,L2
63d91330-9dee-4ad7-9766-0898e638670a,3.583333333333333,8,2.2093023255813957,Universalist,L2
16496cb3-1c18-98f1-0eff-3819930827a8,21.5,11,2.248062015503876,Universalist,L2
1c42fb6d-bc47-4211-bc33-202094380ae8,3.333333333333333,10,2.5,Universalist,L2
53377857-8995-2128-8f85-bfc8c4a2178e,12.333333333333334,11,2.635135135135134,Universalist,L2
b314b767-291c-4bca-8bf5-1f77cb356f02,0.4166666666666667,2,2.6666666666666665,Diverse,L2
01e4842c-1ffa-f55e-420f-b06d2b333dd5,0.3333333333333333,4,2.8125,Diverse,L2
cb01ca18-9a4e-3b9a-779c-65fb6a14aadd,4.666666666666667,10,3.125,Universalist,L3
488ba4ee-7e9b-9c4f-6550-493232dfcf58,2.25,10,3.148148148148148,Universalist,L3
8e373031-0a2e-490c-9769-b5015522b389,2.25,10,3.148148148148148,Universalist,L3
7dc0cc67-f476-0aaf-00aa-2e993626a6cd,2.9166666666666665,7,3.2857142857142856,Universalist,L3
8e51e5da-1d15-41ee-8617-a725db7874a3,2.333333333333333,10,3.392857142857143,Universalist,L3
76c506a0-a56e-2f7b-9c15-2c4740ca51e1,2.6666666666666665,11,3.4375,Universalist,L3
