investor_uuid,annualised_investments,experience,weighted_success_rate,diversity_bucket,success_bucket
11225da1-5d73-8435-2d6c-bc93939a27d0,0.1111111111111111,0.3636363636363636,0.9375,Universalist,L1
482ba6b8-aae4-4cee-b34e-de75aeef73b0,0.1111111111111111,0.3636363636363636,0.9375,Universalist,L1
d7ec5b06-0668-4369-8237-b62ed3ff9958,0.1111111111111111,0.3636363636363636,0.9375,Universalist,L1
c27dc4dd-14ba-f4a5-8596-b5c303001e13,0.1111111111111111,0.3636363636363636,0.9375,Universalist,L1
339bb1c4-2e55-4c97-b0d0-8e2002564094,0.1111111111111111,0.2727272727272727,0.9375,Universalist,L1
6302eacd-fd48-bbcd-47f3-2f226fca1927,0.1111111111111111,0.3636363636363636,0.9375,Diverse,L1
39afd544-e7f4-40fa-88a6-e05333d68f79,0.1111111111111111,0.3636363636363636,0.9375,Diverse,L1
5204615b-2de4-4b71-bc89-ad210c23834a,0.1111111111111111,0.6363636363636364,0.875,Universalist,L1
30ed245b-3be8-8518-7337-1e0799bbbe70,0.1111111111111111,1.0,0.625,Specialized,L2
eed1cf97-4d28-f742-a30c-c4a2dce2618e,0.1111111111111111,1.0,0.625,Diverse,L2
21832d5f-cb87-9b73-fcfe-a3787a5d3229,0.1111111111111111,1.0,0.625,Balanced,L2
bb732846-6ce1-b37f-fc0b-3e5a00384733,0.1111111111111111,1.0,0.625,Balanced,L2
f238c23e-bfe3-d0af-517e-79aaef1a5842,0.1111111111111111,0.7272727272727273,0.625,Focused,L2
2e951b34-90ce-9042-94d7-777756db7c51,0.1111111111111111,0.9090909090909092,0.625,Specialized,L2
3f6289b0-8df4-40f2-b811-55a66b24f03c,0.2222222222222222,0.3636363636363636,0.46875,Diverse,L3
632c572f-d93c-49cc-9edb-9152039df7ed,0.2222222222222222,0.3636363636363636,0.46875,Balanced,L3
1b8d61f0-ec42-1651-1b02-b2a1eac24b34,0.4444444444444444,0.9090909090909092,0.390625,Specialized,L3
6feb8239-064a-44e2-8dd0-d780287d731e,0.1111111111111111,0.2727272727272727,0.3125,Specialized,L4
2b6e4747-e39d-cca0-2b74-7dc142be2d33,0.1111111111111111,0.3636363636363636,0.3125,Specialized,L4
929b79a6-2adf-b684-946a-c5d8e9804a64,0.2222222222222222,1.0,0.3125,Universalist,L4
13b078f8-a17e-e14e-6094-0919727c9e1a,0.1111111111111111,0.3636363636363636,0.3125,Specialized,L4
9186e9a9-d02e-dd9b-4633-f57e8dbe4192,0.2222222222222222,0.9090909090909092,0.3125,Universalist,L4
7bd4e645-ffaa-7467-7b5d-5e4c2e3dd649,0.1111111111111111,0.3636363636363636,0.3125,Specialized,L4
0bafa433-aa90-b7a9-db97-81e51728cf89,0.1111111111111111,0.2727272727272727,0.3125,Universalist,L4
c9918d61-0e79-765c-bc28-69fc3cb0190e,0.1111111111111111,0.2727272727272727,0.3125,Universalist,L4
8fc485cc-1b36-209f-3710-fc220128b939,0.1111111111111111,0.3636363636363636,0.3125,Focused,L4
e25e7afb-1f69-2307-e9bf-9b0a0650cee4,0.1111111111111111,0.3636363636363636,0.3125,Focused,L4
9b6d42b6-cf3d-c3ef-0362-fdbe7116d839,0.2222222222222222,1.0,0.3125,Specialized,L4
212a748c-c804-42b1-9571-534d15dbda04,0.6666666666666666,0.7272727272727273,0.25,Diverse,L4
1d628fff-592a-4267-9062-41fd591afe3e,0.4444444444444444,0.6363636363636364,0.234375,Focused,L4
0603fb41-7bc1-419d-8c93-49e4c63af4de,0.4444444444444444,0.5454545454545454,0.234375,Universalist,L4
d263bb78-c81c-4233-9696-3b90864c7a32,0.3333333333333333,0.7272727272727273,0.2291666666666666,Focused,L4
5d6ed201-f032-68af-b422-7e7c68129485,0.3333333333333333,0.9090909090909092,0.2083333333333333,Specialized,L4
100fab16-4426-7bd6-596a-7391c132cc01,0.3333333333333333,1.0,0.2083333333333333,Focused,L4
32cb95c5-87dd-57c3-b272-2c0a63bf4353,0.3333333333333333,1.0,0.2083333333333333,Focused,L4
4e735dd7-c7c5-f189-370c-67bfb8e413dd,0.3333333333333333,1.0,0.2083333333333333,Focused,L4
adb52016-0402-fd31-2d6f-82f6085b25ef,0.3333333333333333,1.0,0.2083333333333333,Diverse,L4
5e28e434-7877-42c1-b3be-261150f0dfab,0.3333333333333333,1.0,0.2083333333333333,Diverse,L4
6c50dd33-da19-89ad-2eac-6ca9e1114f1f,0.3333333333333333,1.0,0.2083333333333333,Focused,L4
f707030e-5947-71fb-2524-adcddb7cc420,0.3333333333333333,0.8181818181818182,0.2083333333333333,Focused,L4
9563896a-9a93-eb1f-c9ed-04d8b90d69ef,0.5555555555555556,0.8181818181818182,0.1875,Balanced,L5
b77e9ec6-ea3d-29c7-79d0-7ee2550922c5,0.5555555555555556,1.0,0.1875,Specialized,L5
83eecd80-9a88-8157-1ebe-9068996645fb,0.7777777777777778,0.5454545454545454,0.1785714285714285,Specialized,L5
65804c9b-dca3-d854-6e18-7e52ac596f5d,0.5555555555555556,0.6363636363636364,0.175,Specialized,L5
2e9c7b72-0ecf-36e5-adbd-b8b7dfcf3117,1.0,0.9090909090909092,0.1736111111111111,Specialized,L5
cebf506e-ba18-6236-db48-0c4beaeb242a,0.4444444444444444,1.0,0.171875,Specialized,L5
f49dc92d-0410-4e07-b417-df7042c1f825,1.2222222222222223,0.4545454545454545,0.1704545454545454,Balanced,L5
c5441c1b-8b8f-86f5-ca31-9aa050613454,1.7777777777777777,0.9090909090909092,0.16796875,Specialized,L5
1da5538b-21c0-5208-1f38-cea145c38571,0.2222222222222222,0.3636363636363636,0.15625,Specialized,L5
27814774-c10a-d811-cb78-7aec550e21cc,0.2222222222222222,0.6363636363636364,0.15625,Specialized,L5
0b5db80a-5724-90f2-3201-db2581c75403,0.2222222222222222,0.9090909090909092,0.15625,Universalist,L5
05395f47-6d2f-4a5e-874c-948f6a88eddc,0.2222222222222222,0.5454545454545454,0.15625,Focused,L5
9730df4e-6322-4aef-c043-203d36040a4d,0.2222222222222222,0.9090909090909092,0.15625,Universalist,L5
93c0e762-0c6e-4984-973c-3f02028a2e4b,0.2222222222222222,0.6363636363636364,0.15625,Diverse,L5
341ce54e-7997-4262-94ba-c90692135cee,1.5555555555555556,0.6363636363636364,0.15625,Focused,L5
709fce49-cac3-a922-3b3c-c9a2ac9181c9,1.4444444444444444,0.9090909090909092,0.1394230769230769,Balanced,L5
d0b6a31b-c90a-fb1a-1192-e1aa4f741e52,0.7777777777777778,0.9090909090909092,0.1339285714285714,Specialized,L5
9de3f8bf-7453-4ae2-91d2-13e3965bdadb,1.0,0.8181818181818182,0.1319444444444444,Focused,L5
c6a1dc73-d088-4ba5-a0b5-843207013ec7,0.3333333333333333,0.3636363636363636,0.125,Specialized,L5
f7404848-165f-f20f-9ce0-5f03a4ba3af2,0.5555555555555556,1.0,0.125,Specialized,L5
3c14b5cd-2d05-6ffd-e280-5a333db09190,0.5555555555555556,0.9090909090909092,0.125,Diverse,L5
d27114f3-3e81-24f8-c5c9-ad29fb114e9c,0.5555555555555556,0.9090909090909092,0.125,Specialized,L5
157f6b41-e50c-456c-89df-5f5f124b1809,0.3333333333333333,0.7272727272727273,0.125,Universalist,L5
faed48bc-3ce6-32d0-221a-f9552dc52332,0.7777777777777778,1.0,0.1249999999999999,Specialized,L5
545ac7f0-e901-45ed-1148-c60dce4fb571,1.2222222222222223,1.0,0.1136363636363636,Specialized,L5
d6ab38f9-9ee0-f2fd-7ad7-ed7818418238,0.8888888888888888,0.8181818181818182,0.109375,Diverse,L5
262a1594-38ab-48b1-9373-f767d93bda7c,2.555555555555556,0.9090909090909092,0.1059782608695652,Focused,L5
182168d5-5634-905a-cf92-3d29eedfa037,0.3333333333333333,1.0,0.1041666666666666,Focused,L5
ff5a2996-b38d-1ff4-9304-8a859bcc774e,0.6666666666666666,1.0,0.1041666666666666,Balanced,L5
6de6be2f-97e6-e08e-4a7d-df1457a306d4,0.3333333333333333,1.0,0.1041666666666666,Balanced,L5
30b3efdf-6024-804d-ea55-c4d1a8dfc86c,0.3333333333333333,1.0,0.1041666666666666,Specialized,L5
baa059b8-f32f-4336-a8b8-2dafbfecc96e,0.3333333333333333,0.7272727272727273,0.1041666666666666,Focused,L5
24e99718-5746-1166-c6cf-e6d937c42452,0.6666666666666666,1.0,0.1041666666666666,Focused,L5
f5006794-57c5-41f5-9f7b-fbbf0ab3be78,1.1111111111111112,0.9090909090909092,0.0999999999999999,Balanced,L5
2d22deaf-521e-c8e2-2501-b9eeb4afbaca,3.7777777777777777,1.0,0.0955882352941176,Focused,L5
fb35431d-b692-499d-8df7-33fa83a5f5c4,0.4444444444444444,0.4545454545454545,0.09375,Specialized,L5
66728421-e17b-2f25-b41c-8c0be6f2ced3,1.4444444444444444,1.0,0.0913461538461538,Focused,L5
b536fd14-59c4-4a79-bfdf-3a1f30baea27,0.7777777777777778,1.0,0.0892857142857142,Specialized,L5
aa316bb5-57a1-0492-f8c0-5043ef8931a3,5.666666666666667,1.0,0.0784313725490196,Focused,L5
85ff19c6-9eaf-eeda-fdac-a749a21bb4a0,0.4444444444444444,0.5454545454545454,0.078125,Specialized,L5
93d8ab02-8795-8324-232d-15604b38566f,1.3333333333333333,1.0,0.0781249999999999,Specialized,L5
dc2df176-0041-4b88-c96c-08fb0b98938f,1.4444444444444444,1.0,0.0769230769230769,Focused,L5
ecec6c18-c0e1-7d27-d88d-d79b26cfde54,3.111111111111111,1.0,0.0758928571428571,Specialized,L5
1971c507-80b6-4708-8e50-8e36bb65c5a2,0.5555555555555556,0.7272727272727273,0.075,Balanced,L5
2078f0e8-aeba-dac4-2c3b-6df48209cdd0,2.2222222222222223,1.0,0.075,Specialized,L5
18b7a3da-0ec3-b72e-94d5-650dc8b2df7d,1.1111111111111112,1.0,0.075,Specialized,L5
7a42b564-4bb6-5864-6cdb-a0100008f3b3,3.111111111111111,1.0,0.0736607142857142,Specialized,L5
b1e860af-5e04-eb49-bbc2-5d9cfc4df672,1.2222222222222223,1.0,0.0681818181818181,Specialized,L5
153550fa-170f-4338-8416-5831c77e52b5,0.1111111111111111,0.4545454545454545,0.0625,Specialized,L5
3bb121a9-f25d-454d-b02d-17c56171c655,0.1111111111111111,0.4545454545454545,0.0625,Specialized,L5
60791536-ee15-87f0-3de5-184bc677371a,0.1111111111111111,0.4545454545454545,0.0625,Specialized,L5
c743a716-607e-430c-bb6e-64c2dfd29447,0.1111111111111111,0.4545454545454545,0.0625,Specialized,L5
7c941167-517e-ac0c-32b1-b2dc1ae24e21,0.1111111111111111,0.4545454545454545,0.0625,Specialized,L5
fed825de-161a-4fd3-a27c-5561e7af3cf4,0.1111111111111111,0.4545454545454545,0.0625,Specialized,L5
4b1920b4-8635-4936-8050-6ad8b979a2eb,0.4444444444444444,0.7272727272727273,0.0625,Specialized,L5
