investor_uuid,annualised_investments,investing_experience,outlier_score,focus_classification,outlier_bucket
f0f0695c-2ea1-be8f-aa87-4ef5fbe5752c,3.0,11,0.2777777777777778,Universalist,L1
e26e2124-142e-465f-b9d4-cce67f6ec733,1.4166666666666667,9,0.2941176470588235,Universalist,L1
59939e6e-f8ec-79e1-91ac-5d146a1e6ccc,1.25,10,0.3333333333333333,Universalist,L1
774a9c40-e631-421b-a5a6-995ec2c6cb47,1.0833333333333333,7,0.3846153846153846,Universalist,L1
abbda1d1-ac28-e1cc-1e91-6070a60a2c81,2.083333333333333,11,0.4,Universalist,L1
8e93f251-bcb0-49a4-93a8-f9809c831301,0.1666666666666666,2,0.4166666666666666,Specialist,L1
4d27daa6-b7d6-4b5d-836a-a18f0559d120,0.25,2,0.5555555555555555,Focused,L1
41dc65df-cdda-edbd-6736-6414b9336fc8,0.3333333333333333,2,0.625,Focused,L1
406cfa87-e5a5-4db5-2171-edc2f4ad6013,0.1666666666666666,5,0.625,Balanced,L1
913130fe-4172-e8dd-773f-9efde12d2eba,0.1666666666666666,4,0.625,Balanced,L1
74b0e4ff-d6f2-fc71-625e-2d0781b8e3b4,0.1666666666666666,5,0.625,Specialist,L1
8a30da29-44aa-e8ca-45f4-eb1e6495326e,0.5833333333333334,11,0.7142857142857143,Diverse,L1
2866bdf9-fc60-79ed-e5f1-425f56c7ecca,9.75,11,0.7264957264957266,Universalist,L1
901c3ad2-30a6-a5ce-61be-d45810cb515a,1.0833333333333333,10,0.7692307692307693,Universalist,L1
0fc5a7aa-9631-1f47-cee8-b34295ce5ee1,0.5,6,0.8333333333333333,Diverse,L1
259ce13c-daa9-4385-a571-dd8f399d468e,0.9166666666666666,7,0.9090909090909092,Universalist,L1
f2f2777b-de97-de3e-74b1-ba42c751ed2d,7.75,11,0.913978494623656,Universalist,L1
3832f384-0490-a03c-83a6-7ebc2c418bfb,0.3333333333333333,11,0.9375,Universalist,L1
85c7d628-e3ea-43f8-ba00-4ad7a0afceba,0.3333333333333333,5,0.9375,Diverse,L1
bbb6d64f-e92b-4a6f-9c50-6d01a3a4b000,0.3333333333333333,11,0.9375,Universalist,L1
7c7a551f-b365-da0c-9fdd-7780e35f6584,0.3333333333333333,5,0.9375,Specialist,L1
add6c166-531e-0c22-0381-4cecd70a4557,0.4166666666666667,7,1.0,Balanced,L2
c9726bab-e5f4-4c71-8a23-5a87bbdee24e,0.8333333333333334,7,1.0,Universalist,L2
a1ec5c57-46c6-6e26-842c-a562783333d0,0.1666666666666666,4,1.25,Diverse,L2
1971c507-80b6-4708-8e50-8e36bb65c5a2,0.6666666666666666,8,1.25,Universalist,L2
4e792be4-e5b7-4170-9942-a5603f3e6e8a,1.0,8,1.25,Universalist,L2
5d5706e5-2510-97d3-af25-dc20330f4d50,0.5833333333333334,6,1.4285714285714286,Universalist,L2
6de343b8-86f5-d194-7368-08877be13323,0.5833333333333334,11,1.4285714285714286,Universalist,L2
84e270f3-3263-602a-742e-57df022c2b93,0.5833333333333334,11,1.4285714285714286,Universalist,L2
fe08a016-98be-4329-84eb-9f4981e3d57f,0.1666666666666666,2,1.6666666666666663,Diverse,L2
144201f7-9a43-1d15-6f9e-72161269c56d,0.5,11,1.6666666666666663,Universalist,L2
ae246897-4365-0dfc-a345-ec40645b4df6,0.3333333333333333,9,1.875,Universalist,L2
d42399cb-e9e5-42fa-994e-d7de814b0603,0.4166666666666667,6,2.0,Universalist,L2
0686cdc6-d6e7-0417-8329-29b5c85afeef,3.25,11,2.17948717948718,Universalist,L2
534b4276-0523-75f8-a088-cf1859b5bead,2.9166666666666665,11,2.4285714285714284,Universalist,L2
4c55078f-8de7-a348-ff37-550967ee37d8,2.6666666666666665,10,2.96875,Universalist,L3
27236fa1-5eba-bae0-fc7c-a1e0cdba1132,0.4166666666666667,9,3.0,Universalist,L3
76c506a0-a56e-2f7b-9c15-2c4740ca51e1,2.6666666666666665,11,3.4375,Universalist,L3
432e5c35-ec41-89a9-efa5-dfd30b3d6b6c,6.083333333333333,11,3.630136986301369,Universalist,L3
e8db05ed-6b48-9b54-e746-2f140dcc94be,2.5,11,3.8333333333333335,Universalist,L3
5a50746a-6d0f-4e61-b201-3f1e6e15d6ea,1.8333333333333333,11,3.863636363636364,Universalist,L3
dca61950-e839-52f0-155f-438102c983cc,2.0,10,4.166666666666666,Universalist,L3
f4d5ab44-058b-298b-ea81-380e6e9a8eec,1.6666666666666667,11,4.25,Universalist,L3
1fded104-fb76-482f-831c-ce4c0294dcff,1.5833333333333333,7,4.999999999999999,Universalist,L3
