investor_uuid,annualised_investments,experience,weighted_success_rate,diversity_bucket,success_bucket
d393cfa6-856a-4fb0-8847-a668d0e947fc,0.1111111111111111,0.3636363636363636,0.9375,Universalist,L1
0912160f-3b51-8ec3-80e1-713a7be8902a,0.1111111111111111,0.5454545454545454,0.875,Balanced,L1
2204bb7a-99ba-4e99-8551-da254f6186bc,0.1111111111111111,0.7272727272727273,0.625,Universalist,L2
957ee657-ccc9-0a49-08ca-f3cde49f7f16,0.1111111111111111,0.8181818181818182,0.625,Universalist,L2
7196314e-bbf6-91cd-d7ae-bf1de1b16826,0.1111111111111111,1.0,0.625,Specialized,L2
7d1efed1-9fa1-d3f3-7f81-3c291da4bea4,0.2222222222222222,1.0,0.3125,Balanced,L4
e959e826-726a-fe26-18c2-5fb626e5979c,0.2222222222222222,0.9090909090909092,0.3125,Universalist,L4
f90465ee-71f9-5d93-ebcb-bd989b8f636c,0.3333333333333333,1.0,0.2916666666666666,Universalist,L4
ffe232c5-fcf4-e08e-b43d-c7dd1d5fc32c,0.1111111111111111,0.5454545454545454,0.25,Universalist,L4
77999b3d-1fd8-081b-346f-45dc2906ac11,0.1111111111111111,0.6363636363636364,0.25,Focused,L4
85a1fdfb-93eb-4888-9278-fc5ab0dbe38a,0.1111111111111111,0.5454545454545454,0.25,Balanced,L4
617fa9a8-455e-e328-9189-698213c84dfc,0.3333333333333333,1.0,0.2083333333333333,Diverse,L4
2e61093e-6a4b-525c-4416-2d4ae607618d,0.3333333333333333,0.9090909090909092,0.2083333333333333,Diverse,L4
4d923df2-cae7-c7a6-44e1-7044b14c5871,0.5555555555555556,0.9090909090909092,0.1875,Specialized,L5
991dd0ee-742a-2cc9-bd05-30ffa810d85b,0.5555555555555556,0.6363636363636364,0.175,Focused,L5
12571b76-23b4-0cae-871f-41b5191b8f3d,1.8888888888888888,0.8181818181818182,0.1727941176470588,Focused,L5
a7334d52-0b4e-2950-ba8e-872018e7dd01,0.4444444444444444,0.9090909090909092,0.15625,Specialized,L5
9c8018e8-c82d-2428-b8e3-251f1b777c7a,0.4444444444444444,0.9090909090909092,0.15625,Universalist,L5
58602c6b-2130-010f-5a8e-3ca20d26bede,1.3333333333333333,0.9090909090909092,0.1302083333333333,Universalist,L5
04de0ec3-0c9e-4b63-8121-a880e411174c,0.2222222222222222,0.5454545454545454,0.125,Specialized,L5
489fe76f-10de-7baf-87c7-89bfdf4ad9b7,0.2222222222222222,0.5454545454545454,0.125,Diverse,L5
472bf1aa-f1d8-ba30-8aec-f19b1def84c2,0.5555555555555556,1.0,0.125,Specialized,L5
4f7978c7-1f5d-347b-9d00-6e0748195993,0.8888888888888888,1.0,0.109375,Diverse,L5
451ec85b-60cd-c9cc-7fae-f31a86d29fab,0.3333333333333333,0.9090909090909092,0.1041666666666666,Specialized,L5
fe914244-1ee3-6001-563e-8bb63bf9929c,0.7777777777777778,1.0,0.0982142857142857,Specialized,L5
ec37990e-fef4-e5b2-7bff-2bbc08bdad20,1.4444444444444444,1.0,0.0961538461538461,Specialized,L5
dda8a083-5c18-5e9b-ed5f-275343c7a50b,1.1111111111111112,1.0,0.09375,Diverse,L5
71499bd2-660f-455e-82d1-76b24be0a96d,1.7777777777777777,0.7272727272727273,0.0859375,Specialized,L5
57bd3436-b47d-c10d-c05b-e4fbd8e63939,0.3333333333333333,0.8181818181818182,0.0833333333333333,Balanced,L5
08e78a1e-dcbe-37d6-c489-5c95748567d4,0.8888888888888888,1.0,0.078125,Focused,L5
34c1ddec-c868-a7fc-81a5-493545194d05,1.7777777777777777,1.0,0.0703125,Focused,L5
a3e82a00-a9c4-c470-68e5-d2a025423fbb,1.1111111111111112,0.8181818181818182,0.06875,Focused,L5
eb0ade12-7af3-dc48-a575-56e2d7fbeb71,1.4444444444444444,0.8181818181818182,0.0673076923076923,Balanced,L5
897afd58-e8e5-4687-6ce6-2dc2e2ade711,0.4444444444444444,1.0,0.0625,Specialized,L5
dc760ac9-3983-42ec-80b8-ca267794a9ee,0.5555555555555556,0.5454545454545454,0.0625,Universalist,L5
6245f9ae-a00c-2106-58bf-fee9772f0596,0.1111111111111111,0.2727272727272727,0.0625,Balanced,L5
51c576eb-127c-4fbd-bbda-6c36faf38240,0.1111111111111111,0.2727272727272727,0.0625,Balanced,L5
37bcbd78-51e3-e311-c5b4-f0358c74cb07,0.1111111111111111,0.4545454545454545,0.0625,Balanced,L5
e5624062-8999-4495-a9e0-97f839724b15,0.1111111111111111,0.4545454545454545,0.0625,Diverse,L5
3a30386f-fc0f-614c-3e87-b53847418f20,0.1111111111111111,0.4545454545454545,0.0625,Diverse,L5
aa7bffc0-13ee-6525-4c35-b324b624d1df,0.1111111111111111,0.4545454545454545,0.0625,Balanced,L5
b80016a5-7fb1-04f0-36a7-98c62cd4a235,0.1111111111111111,0.2727272727272727,0.0625,Balanced,L5
56fd15e3-5915-4a07-b3d8-b83b86e8dd19,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
9bc0d382-55e3-4096-933d-1d087a377a7e,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
da3d847f-db89-f782-4d9c-7298fe82c455,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
7e787723-a589-4bb0-a609-5ab959985bb0,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
76fdc7ce-c42a-4316-a550-7631858fb3ed,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
5b769b64-35a9-4ead-8724-f243d2f49079,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
847ff2e4-9605-b7aa-b0ec-7cecc9f20dfa,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
d0e09ea0-aa1c-e1c7-caa0-e6496d58c698,1.6666666666666667,1.0,0.0583333333333333,Specialized,L5
17766aa6-2da1-c1eb-d14d-2277ae1f34c7,9.666666666666666,1.0,0.057471264367816,Diverse,L5
e4357482-54e1-b1f8-3e0f-2c7d39c352d9,1.2222222222222223,1.0,0.0568181818181818,Focused,L5
0ea85f02-96e1-5c42-feeb-b786ecab2939,5.444444444444445,1.0,0.0522959183673469,Balanced,L5
d9f65fc7-0dca-4ca6-b4d9-1fd804b757d2,0.5555555555555556,0.6363636363636364,0.05,Specialized,L5
ad4e3101-a139-9a76-c34d-4d43bc565c33,5.444444444444445,1.0,0.048469387755102,Balanced,L5
4a97f042-2d36-c628-178a-afbb0945a362,4.555555555555555,1.0,0.0457317073170731,Balanced,L5
13613cf1-eabf-4c63-87bd-a07cef812fa9,0.6666666666666666,0.8181818181818182,0.0416666666666666,Universalist,L5
740e33cc-dea4-6fca-983f-c6b39591cd9f,2.333333333333333,1.0,0.0416666666666666,Focused,L5
d2ddb25c-97cf-456d-af16-ae32fa757b10,0.6666666666666666,0.5454545454545454,0.0416666666666666,Universalist,L5
69b5e8ec-6ce9-bf6a-6f77-0c6ae0e6fee7,1.7777777777777777,0.9090909090909092,0.0390625,Balanced,L5
3af6482d-81c9-b834-8d1b-345d9a19b855,3.888888888888889,0.9090909090909092,0.0357142857142857,Balanced,L5
