investor_uuid,annualised_investments,experience,weighted_success_rate,diversity_bucket,success_bucket
56240d7d-a48a-a683-bee7-fe39ddb1bc36,0.1111111111111111,0.4545454545454545,0.9375,Universalist,L1
39f24f46-70c3-ed28-1206-705592ce324d,0.1111111111111111,0.2727272727272727,0.9375,Universalist,L1
be0512fb-2268-ae41-d2b4-de9148cb2b87,0.1111111111111111,0.6363636363636364,0.875,Universalist,L1
7f70cbab-edf3-b810-fdbb-be115b5ebe95,0.1111111111111111,0.6363636363636364,0.875,Universalist,L1
f71d882c-4468-3eb8-cc9f-287958399cb0,0.2222222222222222,1.0,0.46875,Balanced,L3
c11dd71c-6c63-4620-9804-8aca819a1adb,0.1111111111111111,0.3636363636363636,0.3125,Balanced,L4
5175b351-6e7d-8fb8-a485-f30230a58dca,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
8c713ad3-2f86-46f2-b4c2-6646a4168f08,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
9be48557-c3cc-43ab-99be-77cd386b57c8,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
9784ab9e-43f3-e895-c17d-b71132f7f468,0.2222222222222222,0.9090909090909092,0.3125,Balanced,L4
6f7ba103-42bb-4d83-b5aa-c52520431f52,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
9bd970f5-a986-4a43-b67f-65ef4ee347a1,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
1a121ab6-b3ed-49b9-9894-83684bacba74,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
686821e8-1839-4445-9dee-beaa596de27b,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
245347d8-8716-4612-b6ce-121af98604df,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
46eea528-805c-4470-9e4e-aea4199b1eb2,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
5736bb8b-a04b-4037-a60d-229bcda3b2fe,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
71d78a03-f5fd-4353-a6a7-3e7cb7c7608c,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
1627e475-efcd-43bb-8147-c2ef9d278812,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
2f9932ce-ab49-c65a-0b21-63e59ec07be1,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
bc33d0f2-575f-4966-8179-1fcf5b7c9f3e,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
e3e2c8c1-ae55-46a9-93e4-8463f23507a9,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
8a255857-1a4c-4a1f-b005-b635fdf8abdc,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
190cb3a4-355a-d42e-948c-a911ee3ad671,0.1111111111111111,0.3636363636363636,0.3125,Specialized,L4
8c3d1a40-c789-4014-a881-8c70fb30b177,0.1111111111111111,0.4545454545454545,0.3125,Balanced,L4
16867b96-f8a2-4a73-9cc0-676c3ddd786f,0.1111111111111111,0.4545454545454545,0.3125,Balanced,L4
0f2ad2b9-3492-4599-a44d-b7a521dc9fe6,0.1111111111111111,0.2727272727272727,0.3125,Balanced,L4
901f91f5-ded0-4f30-84d1-819f9d5bc419,0.8888888888888888,0.9090909090909092,0.2265625,Balanced,L4
054264cb-fb84-4ba3-b43c-f1916228538e,0.5555555555555556,0.7272727272727273,0.1875,Balanced,L5
eab687e4-3603-4bb7-829f-81f0f9ccfd83,0.5555555555555556,0.4545454545454545,0.1875,Universalist,L5
f4bc9863-c3a2-7865-ba2b-49e6298615ee,0.5555555555555556,0.9090909090909092,0.1875,Specialized,L5
da6aeb69-9f55-4d49-9da4-f15705bf2f14,0.2222222222222222,1.0,0.15625,Specialized,L5
628e986e-32b4-6b64-d0db-05b75e984930,0.2222222222222222,0.2727272727272727,0.15625,Focused,L5
68f74e2a-67af-49c3-91c0-85d9ace57767,0.2222222222222222,0.3636363636363636,0.15625,Specialized,L5
9ea84e60-9325-4000-ae52-3aaa34233951,0.2222222222222222,0.3636363636363636,0.15625,Specialized,L5
74a28ec8-c7e4-0810-2785-25e25cea88be,1.0,1.0,0.1388888888888889,Balanced,L5
19850640-defb-42a5-9be4-5f7164e96e35,0.3333333333333333,0.5454545454545454,0.125,Focused,L5
41987e35-faf2-4993-88cd-d883de303a01,1.0,1.0,0.1180555555555555,Specialized,L5
d8a1bb39-cdd8-d7f8-2ded-4455ee7662d9,0.3333333333333333,1.0,0.1041666666666666,Specialized,L5
e994b047-3d0c-4e9e-9169-67900d34985b,0.3333333333333333,0.2727272727272727,0.1041666666666666,Specialized,L5
5e247565-fccd-61d0-98eb-cdc03cf1342e,0.3333333333333333,0.6363636363636364,0.1041666666666666,Diverse,L5
ac3cacf9-284a-4313-bd61-8a3defa858c5,1.2222222222222223,0.7272727272727273,0.0965909090909091,Specialized,L5
d41a176d-2d63-8120-abdd-09962ffac419,3.111111111111111,0.7272727272727273,0.09375,Focused,L5
46caf544-9b60-4217-bb55-4e78bf90f0ee,2.0,0.4545454545454545,0.0798611111111111,Diverse,L5
27d3e99f-2961-349f-a2a4-b06ec36df584,2.4444444444444446,1.0,0.0767045454545454,Specialized,L5
c2163be8-4efc-41c3-8066-13c268185289,0.5555555555555556,0.5454545454545454,0.075,Focused,L5
fcbb780d-40c5-94e7-48aa-bc31cb36b82b,1.0,0.9090909090909092,0.0694444444444444,Focused,L5
771d6070-6e66-dc23-8114-e3e0091bfe5b,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
ca4e5a3d-1243-61a0-4881-8c21d6faa6dd,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
5cccf43f-9e88-4946-97ee-b53c489524af,0.1111111111111111,0.4545454545454545,0.0625,Diverse,L5
d64c7773-a04b-ed7e-bb67-b6126df2a42b,0.1111111111111111,0.4545454545454545,0.0625,Diverse,L5
a9a67f0e-0a69-49f4-ac3e-925b1ce1c76f,0.1111111111111111,0.4545454545454545,0.0625,Universalist,L5
4baf19de-c408-73a0-6d72-a47773bb3047,0.1111111111111111,0.4545454545454545,0.0625,Universalist,L5
2373d10a-f1ab-471e-aef7-9b2cbd23c274,0.1111111111111111,0.4545454545454545,0.0625,Universalist,L5
7ef9c207-ccf9-d2f8-fabe-6b583d1fca30,0.1111111111111111,0.4545454545454545,0.0625,Universalist,L5
55cc15fe-c3a7-445e-8937-a1149e47e6fb,0.1111111111111111,0.4545454545454545,0.0625,Universalist,L5
5abf1d9b-6503-6e8b-4085-d30181240596,0.1111111111111111,0.3636363636363636,0.0625,Focused,L5
6384c38f-bcd0-83ef-7ee8-4e3b262a6260,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
15ffbdab-cb07-41be-9e76-e0480c608fc2,0.1111111111111111,0.2727272727272727,0.0625,Universalist,L5
98082306-259f-4455-8750-8673e2e35dc3,0.1111111111111111,0.4545454545454545,0.0625,Universalist,L5
4564d118-6ffa-add2-5f63-576fc0c4b2b8,0.1111111111111111,0.3636363636363636,0.0625,Balanced,L5
00fe3859-54eb-4d7c-b714-e36271a919aa,0.1111111111111111,0.2727272727272727,0.0625,Balanced,L5
2c84de3d-e166-f3cb-5dc9-dbb38510fefd,0.1111111111111111,0.2727272727272727,0.0625,Focused,L5
95ac95e1-4903-da56-893b-c59f148ded0d,0.1111111111111111,0.4545454545454545,0.0625,Focused,L5
1cc877d2-4038-1805-7c2a-da82fef25e1b,0.1111111111111111,0.2727272727272727,0.0625,Focused,L5
cb088264-1d92-4bdb-b3ab-b26a986b1ca8,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
747b8ef5-3271-44a6-934c-73427b160150,0.1111111111111111,0.3636363636363636,0.0625,Universalist,L5
