investor_uuid,InvestorRank_score
65f0ee70-860d-7610-33e6-a06bc059c2ab,0.0013546182467181216
38e872c6-1718-50e1-6150-a12038568992,0.0013519912588328407
88014ea1-1c40-4fcd-a34c-d9ed1cd1a161,0.0013379464271609089
b2823bf1-ffb7-4f8b-83a7-e35cfc90fa17,0.001324586448939839
15daf6ec-dd2e-4157-90df-3c8658563ee0,0.0013106805713949908
038f8cd4-7b1e-be6e-f45d-d952c14e6802,0.0012872434783792726
8b20d198-7501-20cf-fff0-e89cce98311b,0.0012791901322224308
5ebfc8db-c498-b5d8-4066-c4584bd96d18,0.0012748995358014474
17678b53-cc24-45da-8b68-60ee57ef0c48,0.0012718421772977867
fb2f8884-ec07-895a-48d7-d9a9d4d7175c,0.001267996945721414
a37476b4-7632-a500-c471-1e71b40ac47b,0.0012533733518962792
796e4250-e66a-1c7b-6ccf-5a4fbd3b1936,0.0012488521221047364
77a62165-8649-470a-b92e-e1c40ca8c44f,0.001243975675112819
40e3b902-7127-3d71-b67b-ec4a2207afe3,0.001237727097784547
f644352a-5dbd-1c0e-fe20-286831c0dbc0,0.001233822361899873
20943ff2-15c8-4c3f-a483-4bb91fdc7112,0.0012078607580315488
92988c28-b8fd-889d-463f-f7b910a76b5e,0.0012068900113043949
0e90198f-8fa6-ae1e-07ea-f807e3cf77e5,0.0011980798517770082
58d67698-95ea-6564-2445-d09c0f5f6587,0.001195181662894638
d1bc5ab8-adde-56aa-5dfc-d69d0377430d,0.0011934871836517045
f1f4a59a-c901-7819-10e1-65f8e03b95d9,0.0011749360313306288
7e206f5c-f047-062c-07b8-69a15cca92e7,0.0011715736470146226
90411993-fe03-4d01-9b85-97500f21f970,0.0011699422825739321
b765a7e1-742a-e938-a0f2-329f66a011e4,0.001162136730966163
fdabe06e-0f58-3254-2d4d-040cb02a1070,0.0011615780823426792
3d6aa46f-7c0d-4fb8-948d-ded22114c886,0.0011493451499518523
6638a948-d1bf-6605-0d16-18c733cf2b3d,0.0011461962208084721
f23ebf4c-247a-4e9b-bd27-bcf885401848,0.0011383231383848475
16496cb3-1c18-98f1-0eff-3819930827a8,0.0011367138597272383
17766aa6-2da1-c1eb-d14d-2277ae1f34c7,0.0011348179470616164
e8903d1c-31fc-b5d7-59d6-e0b90a56e9e1,0.001128360394822715
5f8da149-2e69-4b0d-a1e3-abca45008c28,0.001117881600875127
d34d3e3d-74b5-4597-8fff-1dafbf32ab03,0.0011168949730551627
5e1d0200-f444-6612-14dd-23369669c0e1,0.0011165722920586044
39e6ad18-504f-fde9-1eb0-f4825a9b24d2,0.0011129500009332785
7191366c-50ab-37f8-89c2-0068f7bf637e,0.0011035597873311441
85960076-7ede-7ff7-6fd3-ff261aff41ab,0.0010891203670467273
b94b966a-171c-4454-d9fb-2369dafcc4c0,0.0010889877473604305
30d221aa-11e7-8379-b996-230477674c69,0.0010824473473084663
86742bac-1934-8ad1-2190-3a1cca668505,0.0010778958844197032
eff144c2-d1a9-b5fe-336a-c1f44a40986d,0.0010684450611652314
2e9ee37e-9097-249d-2231-eec31561b7f5,0.0010633737956934554
9a3940b1-852e-f199-d24c-58b869c8733d,0.0010623460915050907
4ea2a40f-8ac9-95c3-084a-b533edc4d00e,0.0010610443130891116
9dd7066b-069a-9dd9-c211-06db31253bd0,0.0010504538590479
6b43c7ec-5898-0866-af46-494775acb00f,0.001040164467723427
d53f379c-7f9c-4b4e-af5b-f09b2d64f88e,0.001039757712859844
26bcf130-4aa8-a3b3-3571-1b8f13143370,0.0010344121720943342
f5315b3c-bb4c-1828-9b81-2f2103cdb761,0.001029242710161744
55d85218-69fc-0338-0c26-43c2bdeeaf0e,0.0010136400131015386
846ba222-bfea-b06d-2b3b-639af4e06d6f,0.001012042273190414
0603fb41-7bc1-419d-8c93-49e4c63af4de,0.001011551975199794
b4895e54-8c20-b3af-2603-cf0a06304f0c,0.001010917592453686
2c3f01ba-ae17-7382-b1bd-43580258b955,0.0010040152653059777
c40189cd-74f7-6f4a-884b-e8d2e2862d86,0.0010019248198084854
b8693d19-16c4-41ef-9ca4-fd512ae09125,0.0010011776318774033
6af8fefa-4288-04e0-91ba-b0f4c6227e7f,0.000999746567009183
2a670aaa-bf53-012c-ff1b-b39dc4abe0bc,0.0009959984914101809
4bad4e36-6f4c-87ba-0f88-4a12c841098a,0.0009868701155801112
725247c1-aa8e-fd36-64fb-11c368190abf,0.0009855220836854962
cf0d8464-c30b-39cc-4de8-bf1fbdc58739,0.0009849950005894682
1fe0d71f-b69b-e1b0-6f47-f36b637d88cc,0.0009830568185712877
704baa25-5337-ecb0-71f7-f28c18ad3faa,0.0009829811217642636
a42bff09-2bf2-545f-fe94-8123bfd6b2ba,0.0009795896450521995
5f11a8ac-84a7-7778-5a8e-90c77e8d596c,0.000977320168257948
4b38ef37-c04e-4056-88f6-84c0a6f749d4,0.0009735810619775471
d5f94ef3-eed1-f673-bea4-be73afcd5fee,0.0009680723251176622
95489f22-86a1-65b2-e005-e6abeeaaf204,0.000966945261436943
893f5705-ef9d-c69d-7fe9-54e5104f96fd,0.0009664073197988417
263656a0-5922-b42f-eeff-34f61fe4eff8,0.0009660191172399601
cff06a98-5cd2-4486-85f0-0ae37d69c9b5,0.0009629349288895609
7a022b34-3698-b018-e73c-c2bae9fdc358,0.0009586137309309027
61d19fc5-3a69-e4f7-9a6d-83d4fb6a0212,0.0009571132525196344
289a3dae-5f5f-434a-b36f-828a03e61214,0.0009520773655925909
af78398e-58ce-45fc-8006-1232d66d6000,0.0009444132744843224
6b4eb797-240a-ffa7-5bf7-9cfdb25b00fc,0.0009388474007680299
22bf8d0e-a534-86bb-6e5d-a44a0c354c20,0.00093218553931722
8b52e412-7d11-4b4d-ae49-3811f29fb05e,0.0009154355714913794
b056b29b-4e51-2a28-3557-c9bd80221ade,0.000910379354591272
a34c63f0-c277-3e4b-bbfc-1868ca81596d,0.000900096722563638
af778eb2-d12c-d953-7d7c-2e3bd5581cfe,0.0008938726416957245
cbf72215-6a1c-f4ef-e17f-0a958eca3dac,0.0008895948970966414
3c6dccf2-6527-4094-a6e8-3da9032e70cc,0.0008866021121231092
17d0fd03-ea64-1018-97ba-2dbcd1f64d73,0.0008824738321760495
759ccd3b-a622-8d14-5656-86662013a1e6,0.0008801519015604317
0f2b9e42-0db4-fb0b-3797-0ce9f43be1db,0.000878181890687562
b182b166-1ffc-387f-959b-5d222262b315,0.0008727525924061546
7c4ae7bf-fe44-2bb4-c2f8-316c64e37581,0.0008704763542192679
eeb4b3e4-fa14-15e4-462a-d74dcb122f74,0.0008620323878968561
d0e09ea0-aa1c-e1c7-caa0-e6496d58c698,0.0008593545484543976
3ca5eb2f-0eed-a808-2354-12c35d397743,0.0008566794712308357
3acb19e7-0673-df7f-8dd1-08ce7987c053,0.000851263414534173
2b8999f8-3d0d-dbaa-8f19-7cac7041733a,0.000847661546365891
308fb2fa-4610-0909-1d34-17216d007b21,0.0008471608603745602
acef400e-2ba6-6098-1fc5-99713108881b,0.0008460750184338191
c1eff7aa-2934-0f7c-1f92-ac5061dbeb73,0.0008356931622320291
a3fec26e-0496-dbfa-38d0-188fe7f9d718,0.0008335565011920365
dc7fc343-2884-5489-8127-9e3ed9f88349,0.0008331721704494458
7db3c9dd-8ed7-daf7-b00a-227531fb7df1,0.0008308121957887142
a80524bc-d772-2f8b-f3d6-d564cd06a286,0.0008305884894633559
eb5b0d40-2e5a-b14e-a482-5e745fc9d9b9,0.0008295896070925612
69ba8866-c721-28e3-8b53-d10d81cece26,0.0008286786414258372
3213cd7d-06e0-3ecb-3359-29aa8deddfa6,0.0008276256348591121
aa316bb5-57a1-0492-f8c0-5043ef8931a3,0.0008265000969207547
755efa82-b4f9-160f-cded-78f6eb2117e9,0.0008263278599360237
7d699500-7120-4b60-a31c-c764c8dc8f70,0.0008260816144116637
7d1efed1-9fa1-d3f3-7f81-3c291da4bea4,0.0008235553016460346
dc0dd14a-8176-31b4-eaed-e78d724885b5,0.0008211644070690801
063bf170-ddb2-4041-8068-409fab18d502,0.0008193867559024704
0bd9b0be-3d6a-c6ce-3a2a-9ef927950975,0.0008189032142438582
a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44,0.0008175239767371791
803f03b4-14e5-4229-980e-1a4dcfbdfc41,0.0008106010131525708
d3b860d3-dfd4-c159-c075-088c842452f2,0.0008070462927072526
dc1a5f96-ff64-fb41-253b-12f91f0420b9,0.0008069694465867979
3bfb69a8-61b6-ec30-1512-73bd1ca35bc5,0.0008069536226085085
8365a39b-5cc0-7d9c-6b10-9a03284d9fc0,0.0008042361287491672
390fa05e-0677-638b-c0a3-f7d38e5a39b5,0.0007991902710423702
d41a176d-2d63-8120-abdd-09962ffac419,0.000795385390172339
34471979-64a6-4205-b858-b8688c5eb59d,0.0007921425808329409
a0fff4af-daff-56e5-80e1-d490f55afd4b,0.0007921425808329409
17a7bd8d-de7c-48c3-b990-7a8b4117b50b,0.0007921425808329409
e2c6cc8e-9880-ce20-9ba4-95b593afb930,0.0007921425808329409
2bc340b3-9fb0-4763-8757-e2bc46d64bd1,0.0007921425808329406
16b9665b-8b74-d429-17a4-977e10a959c3,0.0007874419936378894
343a0c91-d3b9-80fa-2330-cfde495decf1,0.0007872834993214927
5db50de0-f11d-a446-1656-f52bb3b2b833,0.000786579552098979
9dda8c60-3517-927f-0c15-4807e7bd6054,0.0007859555298741144
fcbb780d-40c5-94e7-48aa-bc31cb36b82b,0.0007827740427686432
f187a10f-cf31-4aa9-8cb1-1ee018e8f96f,0.0007827615562746168
e2006571-6b7a-e477-002a-f7014f48a7e3,0.0007735836659892333
ef213a11-f92b-b96f-fa9c-fd9807f2529d,0.0007708734765100559
c341cbc3-7419-7ddc-da42-2bbc7a03ef41,0.000767231379125867
8866fad8-f339-97ff-f34b-eed98d43a2f0,0.000764157989576354
6c43d986-291f-0ed9-568c-80e0a433a862,0.0007636034324306726
27814774-c10a-d811-cb78-7aec550e21cc,0.0007624554644396514
05d79c45-bf99-16f6-e6c5-6850eb72770f,0.0007613614729621112
18128788-92b7-4d75-9ef8-6c4f172617bb,0.0007578410365516151
57484c0b-1cf1-46cb-8c32-5d44efe43b5b,0.0007552698240329752
ff7269dd-dc3f-4ddd-9455-81c530239858,0.0007511036211195148
96efd3b5-6e76-42b7-9475-efbb97bb0db0,0.0007449557392532158
8c32d322-2173-aa92-c6ff-2180d903632d,0.0007420253306825548
259ce13c-daa9-4385-a571-dd8f399d468e,0.0007400344725575224
3f3dd102-9983-2396-0639-8f08017aa6fb,0.0007386230339657641
8a244cce-580c-5994-481c-03022c8b934e,0.0007381219074784352
143aa0dc-3e17-e4a2-65c4-65cdace51fba,0.000736997981300453
bb0955c3-af0d-2d01-cd4f-985a93252432,0.000733474799043696
40980b68-cb82-f0d6-944c-1e4ff1c1621a,0.0007300447934251291
773c4c7c-b956-6f58-226b-875f09f093cd,0.0007294537831710221
3e8bfe1e-9145-85cd-649c-4ef3c0fd1b56,0.0007281518861719532
2f14add7-c82e-445e-b310-62f1317d07fb,0.0007263207218488632
564bdcf3-8bf7-4040-dac2-072af3e72e6f,0.000726220121580715
ad9db9e9-9c2e-86a8-2b5c-deea1011fdd5,0.0007233451245239916
d29973c3-95ec-691d-defd-6a6ba713c72a,0.0007225194260736481
47cb844b-40a0-7e00-8d81-a18d9c61e52d,0.0007209162266354236
cf7d7212-adf8-25dc-53a4-f7c3c61afdbe,0.0007193450810718866
89867673-815f-8605-652e-7c5362179782,0.000718749554401594
dc98fc7f-93aa-bddd-b13e-f2ad2f55e8eb,0.0007073178641918047
38a2cfd8-31bf-64db-faca-486386e44406,0.0007064215183475636
07ea31ff-f7c9-1ae5-ccaf-7552b42408da,0.0007046394807974363
f2d525ad-0878-46c5-8e62-70dbb199aeb9,0.0007038917738392103
c8e0c690-e891-4115-bb57-5652199c8aeb,0.000697231692210913
55951d54-d738-7ebf-825d-4bb5f1daf829,0.0006937060485452171
1e309280-fcdf-c5a1-004e-688b7cdf12fa,0.0006928342217703291
c3909467-4c5b-8539-112a-9450939b5d25,0.0006879806942902511
fa3702d1-7892-f7b0-2b56-e2fda660b8d1,0.0006872230045498752
2907e34e-15b2-ec8f-9815-f9f0b70e7235,0.0006854122295106534
bf05dcf3-c688-e202-0dff-578c886c4d94,0.000685288973437194
ead45092-f6d8-f3dd-6105-06b885d662ea,0.0006834378320012073
88726a87-5a43-a63e-80b3-3507058ee1da,0.0006828627879054133
3fb216b9-cf8c-4af3-b370-671ed0ca1f42,0.0006823528157706191
0c9a00aa-640a-4fb0-4fb7-196b33ada66b,0.0006807401544243892
e21d800e-0b36-0917-dc1a-4fa240944ed6,0.0006799514157773977
db273a22-bab0-4627-951c-04cb941d609f,0.0006798558874624605
1d174a2a-9f23-2979-0b22-1853ee2421a3,0.0006798151520639659
7a7c51f0-1c93-8452-b85b-1626da88b7f4,0.0006735327180752634
60b5dade-24ed-84b0-99e2-1ecda554a1ab,0.0006730051038537459
a07996c9-b583-5a8c-03ee-467b5c51e231,0.0006714895707710303
f1ebf335-96d6-edaf-0b45-55ce87fd1891,0.0006694683832194526
304173b9-c7a4-6305-9961-20239db03c87,0.0006679079603097071
94dc1b76-9cf6-49ce-bce8-20c8a005d074,0.0006667182312270328
51e0cb41-461f-3d82-35a6-04fa44ef9346,0.0006655399858211055
aea77ef6-bd32-4a03-9884-6b06c6b23554,0.0006651960444339177
93d8ab02-8795-8324-232d-15604b38566f,0.0006625255312652001
089e2f4e-5b16-b5ef-8834-3a40302de5ac,0.0006624061130977217
ae6c664c-4dd9-40b0-bd6f-2d13693deed4,0.0006620887766876119
4d7d497d-6de7-3307-918e-6c87f77f94b8,0.0006605999052401075
b9b73f6e-f89c-15c2-e8ce-a3e710825546,0.0006582367823485075
2ab55bb4-e2e1-8d0f-7ef0-f23cce98d828,0.0006466314577201506
1601ab0b-87bb-5ee5-9545-c289d4f706cf,0.0006428680445197545
d3184029-74d8-7e6c-717b-84ac89d0a837,0.0006408275161251401
218269b5-0630-56a5-da47-43b4dc30d944,0.000639705102825619
29c71687-1306-47f5-8a75-b7ad39d78315,0.0006390510303695718
0371ea54-f542-f3df-0007-dcd9cb14113a,0.0006363115764831834
12571b76-23b4-0cae-871f-41b5191b8f3d,0.0006341555515023608
a934eadd-65f2-4c08-9be7-51dad523dd2c,0.0006268258809210241
9ac9ae67-8b94-b039-57e4-04b7f2791719,0.0006265864818613294
08ae3e8b-0a49-47a3-91f8-433c3439736f,0.0006263109989746685
c7ca7ab1-a82f-9736-8140-c53ba04b034c,0.0006262521308569297
1324c57c-87ec-5652-10a4-4ac9a4d27d75,0.0006253192100535944
bcf2a632-affb-41cd-b136-dcbf456624dc,0.0006239251897467683
3654e93e-8671-f1f3-d2e2-437d499df130,0.0006236370709330022
8b72d07b-a571-fa2b-7e63-6fbbb631c53b,0.0006227327879606841
2e088b1e-86ae-4869-950c-59f84a97f96b,0.0006197721047900938
4d9850ac-ca28-b382-af43-a4277c85fb87,0.0006196058735977079
570afeb9-317b-979a-d328-645db95c213d,0.0006186717048234187
4ab1b039-d9ce-f96a-06e7-f737e37eee08,0.0006185388992195622
313585a6-d860-8f2d-e6d0-f3dda5dc1be9,0.0006178211740437676
aa09f42b-6438-2ed6-e76b-e1f5884a4984,0.0006171191924578621
8342a4b7-f98d-44c6-a117-43c1400568a2,0.000616250585639139
c4df4dd3-868b-4848-b7a1-cc53cf08b271,0.0006120755380242882
2e401cb9-ae3a-4c22-8aaf-2c13ba14eb6c,0.0006094773528716982
b7c000b8-0b00-9936-7e3f-7954f1af2949,0.0006088514319320053
de4cbb81-afd0-dcc1-acfd-801f58a6c184,0.0006087418201539211
dcdaae03-9e16-48ab-85d7-ed7ef9a0f11e,0.0006075070703706126
8ea4648c-0b42-09a0-bfdd-2712317161b5,0.0006063208282121524
dd5a452f-7061-2c11-370f-da8b3710e2f3,0.0006024270477420999
5a762db2-4853-845a-70d0-cdb36d50963a,0.0006024270477420999
d0e59356-c139-31f4-59cc-12529b11e36a,0.0006024270477420999
217c8255-a2c3-4603-a9d2-f6adf8649ff7,0.0006024270477420999
eab04e4d-2de0-405e-9d39-9974cf62163c,0.0006024270477420999
2f9f01ac-6999-93c1-d6ad-a440965e914c,0.0006024270477420999
ee82b5db-06eb-97f9-7d6d-988606a471de,0.0006024270477420999
5b32b6dd-8238-5ce1-55cf-3deda1b318f7,0.0006024270477420998
ce71834c-e90e-4e58-8b13-2d772375d781,0.0005988680207059794
e3fece5c-a84a-5c69-5af1-9548d47c7954,0.0005985850222051522
ebed215f-a7ba-4019-aa21-ad34f4a77cc9,0.0005974680728616486
4bbb1d63-8811-af76-a6ce-64387c26fbfb,0.0005956613702209799
0c0229f1-5174-a3c1-bc74-4c2905d2408e,0.0005954417959979924
ed3cf4ed-3117-0977-0aeb-adf4a6105e15,0.0005941967085557275
260cf8d8-1b0a-4288-8824-ffe2888b1119,0.0005938569398009006
ebae6782-7040-b515-9c89-36fb0a31e113,0.0005934156974313569
0ea85f02-96e1-5c42-feeb-b786ecab2939,0.0005933547733997351
0c826165-94d7-a84a-0ea5-1b87988072f3,0.00059073874973793
b51ff078-c9d9-9f51-681d-4f9ac888e070,0.0005883507983141205
c3c6cea3-8615-207d-c49e-933aeb191517,0.0005881487026171228
566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9,0.0005874525219804639
013560b7-5b6b-40bc-9008-d58db554463d,0.0005864918990218387
8520ebcc-7a1d-429f-921d-952c3426d99d,0.0005843280217408967
d379f22e-a728-97f4-a9c2-f9cd920afb76,0.0005808606509853624
3de3ceed-1a9f-b710-5c5e-494e218155a5,0.0005787315963608278
15bbf79e-c017-5760-eda6-368e7f77b91e,0.0005786975105028289
b34dc80b-e22c-4b26-9a37-7b62949e596c,0.0005784334934871114
0828914d-9bf2-e8e7-ff51-2cdb98951135,0.0005778010499680278
af418dcf-eb04-bed4-e1da-2da0b3f07f6d,0.0005740479256023725
f065b291-ae61-41db-9475-3713a3da36d4,0.0005725550625466637
5119c927-6a9f-4535-ad4f-be535ecb465e,0.0005710714026866604
8fe9c3ab-ffe8-f027-b152-a5eb2d974c64,0.0005701884301176346
2b638738-df6a-422c-b9ac-4d4b12e6942c,0.0005687301815349926
f6a3df1b-7f7c-c517-b1d0-5441069dd097,0.0005684126842163011
15c99be6-9337-4658-bc3c-f7a775ab2323,0.0005673900680391836
56f1d201-2896-83ad-d1bf-a75cdb05beac,0.0005662569291372697
72da3abc-2733-8a93-9f91-d8f684b09b0f,0.0005640072766174111
91bca022-0bb3-4091-b93f-4c47f57e1077,0.0005637731298387909
09a2ecb9-4632-0dbe-5099-ab130bdf54ac,0.0005625146385000111
dcd0b094-a90f-a5c0-76fc-da249089f621,0.0005619161788204993
5a51b075-acb3-a8b9-7e71-6d2dd66def1a,0.0005587893982782392
38583ba7-b82b-450c-bb9c-7ec52f55d693,0.0005586248187861755
46fd97c0-023d-6e8f-89b6-48d703b2f163,0.000558606303478583
17955436-6f1d-4ee5-82b1-22ff269bea6a,0.0005579826844494731
e8db05ed-6b48-9b54-e746-2f140dcc94be,0.0005550668490650649
891fc13a-bc2e-8927-cc45-f6955886606b,0.0005538280410268111
4a97f042-2d36-c628-178a-afbb0945a362,0.0005503556837115428
6d9dba17-c888-b574-d243-58587d6916cd,0.0005479336492686304
30843bb4-86eb-4ac2-aa38-564c478be522,0.0005473793324950293
ce9dc787-4ddf-445e-b7cc-f2f397bf2494,0.0005443651170869704
